"website_id","session_id","visit_id","event_id","hostname","browser","os","device","screen","language","country","region","city","url_path","url_query","utm_source","utm_medium","utm_campaign","utm_content","utm_term","referrer_path","referrer_query","referrer_domain","page_title","gclid","fbclid","msclkid","ttclid","li_fat_id","twclid","event_type","event_name","tag","distinct_id","created_at","job_id"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","40ac70de-f366-56e9-94f7-45e1c592a1ee","15f45dd1-9dfe-4cf7-856e-cec9bc49ea1e","b9ff5b2a-afa0-433d-b7b4-b4ed570bfcc2","dev.offerkhao.com","crios","iOS","mobile","390x844","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-02 16:02:33","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","40ac70de-f366-56e9-94f7-45e1c592a1ee","15f45dd1-9dfe-4cf7-856e-cec9bc49ea1e","78ebbf87-69f3-44bb-bc17-f8a1cb92b6a8","dev.offerkhao.com","crios","iOS","mobile","390x844","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-02 16:02:36","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","84eb4403-fc43-525a-be10-391f24c37526","294a6f3a-9803-4792-83d9-14e8be2a4dc5","2af00c56-0637-46ae-8db1-05a77372d267","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/banasree/pasta-club-south-banasree","","","","","","","","","",1,"","","","2023-05-02 16:04:16","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","2f497f3c-64e9-50ee-9fd6-5a9df4cdcf87","2864c643-4301-4340-b481-dd9b9abe45be","4cc5db7d-e187-48e4-ba51-105f876be843","dev.offerkhao.com","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-02 16:04:47","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","84eb4403-fc43-525a-be10-391f24c37526","294a6f3a-9803-4792-83d9-14e8be2a4dc5","9d65cdc7-faea-417e-92b6-f407e0f49ac3","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-02 16:08:18","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","2f497f3c-64e9-50ee-9fd6-5a9df4cdcf87","2864c643-4301-4340-b481-dd9b9abe45be","773c1cb7-790e-4c02-abe6-544e41017706","dev.offerkhao.com","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-02 16:08:41","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","84eb4403-fc43-525a-be10-391f24c37526","294a6f3a-9803-4792-83d9-14e8be2a4dc5","5ac9ae91-de76-40e4-813c-6403891caf1f","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/wari","","","","","","","","","",1,"","","","2023-05-02 16:48:51","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","84eb4403-fc43-525a-be10-391f24c37526","294a6f3a-9803-4792-83d9-14e8be2a4dc5","964c18fb-3ed1-4a05-b176-d488d2090e6d","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/banasree/fuoco-banasre","","","","","","","","","",1,"","","","2023-05-02 16:57:46","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","d18c30c4-94b6-5fca-b2e4-e52d54d8fe88","1bb41c24-0a76-4c82-8490-713b18992df6","0f7b9e78-3f87-4002-89cd-17a98152da85","localhost","chrome","Android OS","mobile","400x709","en-GB","BD","BD-C","Mirpur","/","","","","","","","/how-it-works","","","","","","","","","",1,"","","","2023-05-02 16:58:00","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","0ee5ec95-258e-59d0-85d4-c67976839867","b372ef2e-bc1b-4f39-95e9-669d2e5993c1","fbf97cbb-1bc3-44cd-9c06-63256ffca3b0","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-02 17:12:06","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","0ee5ec95-258e-59d0-85d4-c67976839867","b372ef2e-bc1b-4f39-95e9-669d2e5993c1","de8dff63-f119-4d9f-8d4b-b4fb5b7d53c2","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-02 17:12:32","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","0ee5ec95-258e-59d0-85d4-c67976839867","b372ef2e-bc1b-4f39-95e9-669d2e5993c1","da79079f-9eb0-49bc-b647-4ddaea6901b2","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","/popular-areas/mirpur","","","","","","","","","",1,"","","","2023-05-02 17:22:14","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","00cb6ef0-254d-5e03-be93-a357af324717","defd2e8b-08b2-4953-8e03-bfc286706716","51635ef6-18af-4640-a04d-e63ba28eab1d","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-02 17:23:43","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","85bf4818-3023-559b-b5f0-5461d2b563bf","52005e68-16dc-4439-8d70-fdb0b3cd3204","3d5c43da-4edb-4d1e-ad08-6629e0061cff","dev.offerkhao.com","chrome","Android OS","tablet","501x1086","en-US","BD","BD-C","Mirpur","/","","","","","","","android-app://com.google.android.googlequicksearchbox/","","","","","","","","","",1,"","","","2023-05-02 17:29:08","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","85bf4818-3023-559b-b5f0-5461d2b563bf","52005e68-16dc-4439-8d70-fdb0b3cd3204","1c2a32fb-5504-4ea6-87c3-8cc1157fb48b","dev.offerkhao.com","chrome","Android OS","tablet","501x1086","en-US","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/banasree","","","","","","","","","",1,"","","","2023-05-02 17:29:13","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","85bf4818-3023-559b-b5f0-5461d2b563bf","52005e68-16dc-4439-8d70-fdb0b3cd3204","3d14e9c4-43fb-40fa-843a-58eece5947c7","dev.offerkhao.com","chrome","Android OS","tablet","501x1086","en-US","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/banani","","","","","","","","","",1,"","","","2023-05-02 17:29:31","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","00cb6ef0-254d-5e03-be93-a357af324717","defd2e8b-08b2-4953-8e03-bfc286706716","73f7c23a-c355-414c-bdb8-e4886e7615f9","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","/popular-areas/khilgaon/pizzaburg-khilgaon","","","","","","","","","",1,"","","","2023-05-02 17:30:18","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","d18c30c4-94b6-5fca-b2e4-e52d54d8fe88","b498ecc2-247a-4bbf-95bc-65762c5ea9a3","2cf51e0f-f182-4bb3-8245-4554f2c4bdf5","localhost","chrome","Android OS","tablet","1470x956","en-GB","BD","BD-C","Mirpur","/how-it-works","","","","","","","/popular-areas/wari/burger-xpress-~-wari","","","","","","","","","",1,"","","","2023-05-02 15:51:10","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","d18c30c4-94b6-5fca-b2e4-e52d54d8fe88","1bb41c24-0a76-4c82-8490-713b18992df6","d954895b-4370-4d7e-ad7c-82a29247b6ef","localhost","chrome","Android OS","mobile","400x709","en-GB","BD","BD-C","Mirpur","/how-it-works","","","","","","","/","","","","","","","","","",1,"","","","2023-05-02 16:01:35","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","d18c30c4-94b6-5fca-b2e4-e52d54d8fe88","1bb41c24-0a76-4c82-8490-713b18992df6","70bb4754-bffe-4102-8d95-98ca2deffefc","localhost","chrome","Android OS","mobile","400x709","en-GB","BD","BD-C","Mirpur","/how-it-works","","","","","","","/how-it-works","","localhost","","","","","","","",1,"","","","2023-05-02 16:08:54","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","2f497f3c-64e9-50ee-9fd6-5a9df4cdcf87","c243c5e5-17c0-4585-953b-4a32c16cd65c","d113b838-4936-435b-aa63-12c775ca3bcc","dev.offerkhao.com","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/baily-road","","","","","","","/","","","","","","","","","",1,"","","","2023-05-02 15:52:47","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","2f497f3c-64e9-50ee-9fd6-5a9df4cdcf87","c243c5e5-17c0-4585-953b-4a32c16cd65c","cdd1116b-27f3-4097-8264-5b74a73acd1c","dev.offerkhao.com","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/baily-road","","","","","","","/","","","","","","","","","",1,"","","","2023-05-02 15:52:53","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","85bf4818-3023-559b-b5f0-5461d2b563bf","52005e68-16dc-4439-8d70-fdb0b3cd3204","87c9e203-f387-4e60-8895-c4b0031157b8","dev.offerkhao.com","chrome","Android OS","tablet","501x1086","en-US","BD","BD-C","Mirpur","/popular-areas/banani","","","","","","","/","","","","","","","","","",1,"","","","2023-05-02 17:29:19","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","84eb4403-fc43-525a-be10-391f24c37526","e760cdb5-db38-4273-bb15-c17ad550aa8b","e1b2b166-85e5-4a0e-9a9d-eedbc89f035b","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree","","","","","","","/","","","","","","","","","",1,"","","","2023-05-02 15:55:03","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","84eb4403-fc43-525a-be10-391f24c37526","e760cdb5-db38-4273-bb15-c17ad550aa8b","3a8fd1c2-f3ef-4669-9eb7-ab0c4c27369d","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree","","","","","","","/","","","","","","","","","",1,"","","","2023-05-02 15:56:16","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","84eb4403-fc43-525a-be10-391f24c37526","294a6f3a-9803-4792-83d9-14e8be2a4dc5","89dff9f1-4f20-4ded-9935-0e661d2860a0","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree","","","","","","","/","","","","","","","","","",1,"","","","2023-05-02 16:57:32","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","85bf4818-3023-559b-b5f0-5461d2b563bf","52005e68-16dc-4439-8d70-fdb0b3cd3204","8bb1465d-117a-464b-ae2f-717c22e336dc","dev.offerkhao.com","chrome","Android OS","tablet","501x1086","en-US","BD","BD-C","Mirpur","/popular-areas/banasree","","","","","","","/","","","","","","","","","",1,"","","","2023-05-02 17:29:09","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","84eb4403-fc43-525a-be10-391f24c37526","294a6f3a-9803-4792-83d9-14e8be2a4dc5","2893adde-c549-48ea-b8f3-418626d8ec5a","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree/fuoco-banasre","","","","","","","/popular-areas/banasree","","","","","","","","","",1,"","","","2023-05-02 16:57:38","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","84eb4403-fc43-525a-be10-391f24c37526","e760cdb5-db38-4273-bb15-c17ad550aa8b","be3c34ca-6f8a-4f53-8ba0-41748dfb474a","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree/pasta-club-south-banasree","","","","","","","/popular-areas/banasree","","","","","","","","","",1,"","","","2023-05-02 15:56:17","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","84eb4403-fc43-525a-be10-391f24c37526","e760cdb5-db38-4273-bb15-c17ad550aa8b","2b74ff27-0eba-40d2-9fba-4fc94c52e988","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree/tasty-treat---banasree-e-block","","","","","","","/popular-areas/banasree","","","","","","","","","",1,"","","","2023-05-02 15:55:04","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","84eb4403-fc43-525a-be10-391f24c37526","e760cdb5-db38-4273-bb15-c17ad550aa8b","c9b1f98e-0939-4635-b5c6-f2866279e2cf","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree/tasty-treat---banasree-e-block","","","","","","","/","","localhost","","","","","","","",1,"","","","2023-05-02 15:55:11","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","84eb4403-fc43-525a-be10-391f24c37526","e760cdb5-db38-4273-bb15-c17ad550aa8b","f653c926-3694-4c20-ba90-e70cde72f806","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree/tasty-treat---banasree-e-block","","","","","","","/","","localhost","","","","","","","",1,"","","","2023-05-02 15:55:47","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","84eb4403-fc43-525a-be10-391f24c37526","e760cdb5-db38-4273-bb15-c17ad550aa8b","cad7afc2-e9cc-4080-92e3-9445ccecd675","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree/tasty-treat---banasree-e-block","","","","","","","/","","localhost","","","","","","","",1,"","","","2023-05-02 15:56:03","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","2f497f3c-64e9-50ee-9fd6-5a9df4cdcf87","c243c5e5-17c0-4585-953b-4a32c16cd65c","62c1d864-ead0-4586-9ae3-8723300ccf1c","dev.offerkhao.com","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/bashundhara-ra","","","","","","","/","","","","","","","","","",1,"","","","2023-05-02 15:52:58","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","85bf4818-3023-559b-b5f0-5461d2b563bf","52005e68-16dc-4439-8d70-fdb0b3cd3204","326847e5-f711-4185-ade3-f990c950681c","dev.offerkhao.com","chrome","Android OS","tablet","501x1086","en-US","BD","BD-C","Mirpur","/popular-areas/bashundhara-ra","","","","","","","/","","","","","","","","","",1,"","","","2023-05-02 17:29:36","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","00cb6ef0-254d-5e03-be93-a357af324717","defd2e8b-08b2-4953-8e03-bfc286706716","531c5d22-b720-486a-b940-d52ffd533e9a","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/bashundhara-ra","","","","","","","/","","","","","","","","","",1,"","","","2023-05-02 17:30:22","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","00cb6ef0-254d-5e03-be93-a357af324717","defd2e8b-08b2-4953-8e03-bfc286706716","0ecab5d6-32aa-4770-b980-a9e65fb25d0e","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/bashundhara-ra","","","","","","","","","","","","","","","","",1,"","","","2023-05-02 17:30:33","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","00cb6ef0-254d-5e03-be93-a357af324717","defd2e8b-08b2-4953-8e03-bfc286706716","8a277afe-7dd6-43ef-a897-9c8277d14345","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/bashundhara-ra","","","","","","","/popular-areas/bashundhara-ra/kfc-bashundhara","","","","","","","","","",1,"","","","2023-05-02 17:31:12","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","00cb6ef0-254d-5e03-be93-a357af324717","defd2e8b-08b2-4953-8e03-bfc286706716","0979339e-dc54-40e0-aa05-7a8a57ce47be","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/bashundhara-ra","","","","","","","","","","","","","","","","",1,"","","","2023-05-02 17:31:17","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","00cb6ef0-254d-5e03-be93-a357af324717","defd2e8b-08b2-4953-8e03-bfc286706716","3314827e-6f25-4c37-b466-2fa0496e316a","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/bashundhara-ra/chillox-bashundhara-r/a","","","","","","","/popular-areas/bashundhara-ra","","localhost","404: This page could not be found","","","","","","",1,"","","","2023-05-02 17:30:26","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","00cb6ef0-254d-5e03-be93-a357af324717","defd2e8b-08b2-4953-8e03-bfc286706716","b5b78b5f-34c2-4ffa-a46f-43dc5b27192a","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/bashundhara-ra/chillox-bashundhara-r/a","","","","","","","/popular-areas/bashundhara-ra","","localhost","404: This page could not be found","","","","","","",1,"","","","2023-05-02 17:31:14","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","00cb6ef0-254d-5e03-be93-a357af324717","defd2e8b-08b2-4953-8e03-bfc286706716","1d5a5c29-8dbc-40ea-90ba-876227e08a11","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/bashundhara-ra/kfc-bashundhara","","","","","","","/popular-areas/bashundhara-ra","","","","","","","","","",1,"","","","2023-05-02 17:31:09","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","00cb6ef0-254d-5e03-be93-a357af324717","defd2e8b-08b2-4953-8e03-bfc286706716","8d516dad-2375-436a-ac42-7043102bcf41","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/khilgaon","","","","","","","/","","","","","","","","","",1,"","","","2023-05-02 17:24:02","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","00cb6ef0-254d-5e03-be93-a357af324717","defd2e8b-08b2-4953-8e03-bfc286706716","9e5186e7-36d6-489a-92a3-5605e997b9a2","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/khilgaon/pizzaburg-khilgaon","","","","","","","/popular-areas/khilgaon","","","","","","","","","",1,"","","","2023-05-02 17:24:06","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","0ee5ec95-258e-59d0-85d4-c67976839867","b372ef2e-bc1b-4f39-95e9-669d2e5993c1","6489d0bf-11c0-4bf6-8109-0ef3139b22a4","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/mirpur","","","","","","","/","","","","","","","","","",1,"","","","2023-05-02 17:16:01","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","0ee5ec95-258e-59d0-85d4-c67976839867","b372ef2e-bc1b-4f39-95e9-669d2e5993c1","3d69dedb-e7af-46f2-b633-ada4b7bfbe28","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/mirpur","","","","","","","/popular-areas/mirpur/panshi-restaurant-mirpur","","","","","","","","","",1,"","","","2023-05-02 17:16:08","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","0ee5ec95-258e-59d0-85d4-c67976839867","b372ef2e-bc1b-4f39-95e9-669d2e5993c1","ba04309f-ed9d-49a0-bab0-92900f4dee81","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/mirpur","","","","","","","","","","","","","","","","",1,"","","","2023-05-02 17:20:54","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","0ee5ec95-258e-59d0-85d4-c67976839867","b372ef2e-bc1b-4f39-95e9-669d2e5993c1","713bd92d-2cd7-429a-bc32-855dac98b2e0","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/mirpur/panshi-restaurant-mirpur","","","","","","","/popular-areas/mirpur","","","","","","","","","",1,"","","","2023-05-02 17:16:02","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","2f497f3c-64e9-50ee-9fd6-5a9df4cdcf87","c243c5e5-17c0-4585-953b-4a32c16cd65c","030847e8-8fc7-4aeb-b22d-0179fe03ccfc","dev.offerkhao.com","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/mohammadpur","","","","","","","/","","","","","","","","","",1,"","","","2023-05-02 15:53:08","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","2f497f3c-64e9-50ee-9fd6-5a9df4cdcf87","c243c5e5-17c0-4585-953b-4a32c16cd65c","3e27ff9d-e58b-4bb2-ac7a-e05020252af2","dev.offerkhao.com","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/mohammadpur/bangaliana-bhoj-mohammadpur","","","","","","","/popular-areas/mohammadpur","","","","","","","","","",1,"","","","2023-05-02 15:53:12","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","2f497f3c-64e9-50ee-9fd6-5a9df4cdcf87","c243c5e5-17c0-4585-953b-4a32c16cd65c","5771e427-cf50-406d-aee8-34a63e540adb","dev.offerkhao.com","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/mohammadpur/bangaliana-bhoj-mohammadpur","","","","","","","","","","","","","","","","",1,"","","","2023-05-02 15:54:35","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","2f497f3c-64e9-50ee-9fd6-5a9df4cdcf87","c243c5e5-17c0-4585-953b-4a32c16cd65c","e4181363-d4dd-4630-a379-ab3e95a0269a","dev.offerkhao.com","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/mohammadpur/bangaliana-bhoj-mohammadpur","","","","","","","","","","","","","","","","",1,"","","","2023-05-02 15:55:02","00000000-0000-0000-0000-000000000000"
